,video_name,tag
1937,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_172.mp4,normal
1938,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_106.mp4,normal
1939,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_483.mp4,normal
1940,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_819.mp4,normal
1941,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_82.mp4,normal
1942,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_738.mp4,normal
1943,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_826.mp4,normal
1944,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_618.mp4,normal
1945,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1252.mp4,normal
1946,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_161.mp4,normal
1947,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1255.mp4,normal
1948,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_285.mp4,normal
1949,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_373.mp4,normal
1950,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_821.mp4,normal
1951,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1167.mp4,normal
1952,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1251.mp4,normal
1953,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_866.mp4,normal
1954,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_568.mp4,normal
1955,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_53.mp4,normal
1956,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_448.mp4,normal
1957,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_839.mp4,normal
1958,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_337.mp4,normal
1959,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_112.mp4,normal
1960,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_225.mp4,normal
1961,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1244.mp4,normal
1962,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_116.mp4,normal
1963,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_705.mp4,normal
1964,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_802.mp4,normal
1965,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1146.mp4,normal
1966,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_823.mp4,normal
1967,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_624.mp4,normal
1968,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1387.mp4,normal
1969,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1278.mp4,normal
1970,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_758.mp4,normal
1971,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1425.mp4,normal
1972,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_721.mp4,normal
1973,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_938.mp4,normal
1974,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_786.mp4,normal
1975,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1192.mp4,normal
1976,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_276.mp4,normal
1977,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_379.mp4,normal
1978,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_415.mp4,normal
1979,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_423.mp4,normal
1980,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1084.mp4,normal
1981,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_540.mp4,normal
1982,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1432.mp4,normal
1983,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_129.mp4,normal
1984,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_601.mp4,normal
1985,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1305.mp4,normal
1986,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_845.mp4,normal
1987,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_508.mp4,normal
1988,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_565.mp4,normal
1989,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_43.mp4,normal
1990,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1364.mp4,normal
1991,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_135.mp4,normal
1992,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_157.mp4,normal
1993,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1230.mp4,normal
1994,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_937.mp4,normal
1995,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1183.mp4,normal
1996,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_582.mp4,normal
1997,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_888.mp4,normal
1998,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1166.mp4,normal
1999,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1283.mp4,normal
2000,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_939.mp4,normal
2001,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_979.mp4,normal
2002,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_797.mp4,normal
2003,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_976.mp4,normal
2004,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_589.mp4,normal
2005,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1454.mp4,normal
2006,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_283.mp4,normal
2007,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_89.mp4,normal
2008,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_836.mp4,normal
2009,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_570.mp4,normal
2010,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_760.mp4,normal
2011,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_981.mp4,normal
2012,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_607.mp4,normal
2013,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_732.mp4,normal
2014,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1001.mp4,normal
2015,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_348.mp4,normal
2016,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_535.mp4,normal
2017,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_165.mp4,normal
2018,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_965.mp4,normal
2019,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_978.mp4,normal
2020,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1268.mp4,normal
2021,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_175.mp4,normal
2022,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_397.mp4,normal
2023,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1172.mp4,normal
2024,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_740.mp4,normal
2025,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_8.mp4,normal
2026,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_928.mp4,normal
2027,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1022.mp4,normal
2028,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1131.mp4,normal
2029,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1091.mp4,normal
2030,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_60.mp4,normal
2031,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_843.mp4,normal
2032,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_279.mp4,normal
2033,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1182.mp4,normal
2034,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1376.mp4,normal
2035,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_922.mp4,normal
2036,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1344.mp4,normal
2037,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_879.mp4,normal
2038,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_15.mp4,normal
2039,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_328.mp4,normal
2040,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_452.mp4,normal
2041,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_278.mp4,normal
2042,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1175.mp4,normal
2043,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1493.mp4,normal
2044,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_925.mp4,normal
2045,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_19.mp4,normal
2046,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_859.mp4,normal
2047,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_794.mp4,normal
2048,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_37.mp4,normal
2049,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1162.mp4,normal
2050,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1257.mp4,normal
2051,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1270.mp4,normal
2052,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1420.mp4,normal
2053,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_567.mp4,normal
2054,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_277.mp4,normal
2055,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1119.mp4,normal
2056,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_637.mp4,normal
2057,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1307.mp4,normal
2058,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_846.mp4,normal
2059,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_445.mp4,normal
2060,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1411.mp4,normal
2061,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1029.mp4,normal
2062,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1209.mp4,normal
2063,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1436.mp4,normal
2064,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1386.mp4,normal
2065,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_503.mp4,normal
2066,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_270.mp4,normal
2067,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_559.mp4,normal
2068,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_393.mp4,normal
2069,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1263.mp4,normal
2070,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_941.mp4,normal
2071,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1143.mp4,normal
2072,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_934.mp4,normal
2073,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_488.mp4,normal
2074,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1174.mp4,normal
2075,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1208.mp4,normal
2076,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1120.mp4,normal
2077,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1231.mp4,normal
2078,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_920.mp4,normal
2079,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1079.mp4,normal
2080,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_242.mp4,normal
2081,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_339.mp4,normal
2082,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1185.mp4,normal
2083,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_363.mp4,normal
2084,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_907.mp4,normal
2085,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1116.mp4,normal
2086,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1016.mp4,normal
2087,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1316.mp4,normal
2088,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_539.mp4,normal
2089,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1447.mp4,normal
2090,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_87.mp4,normal
2091,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_706.mp4,normal
2092,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1483.mp4,normal
2093,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_710.mp4,normal
2094,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_311.mp4,normal
2095,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_124.mp4,normal
2096,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1145.mp4,normal
2097,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1024.mp4,normal
2098,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1127.mp4,normal
2099,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_661.mp4,normal
2100,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1286.mp4,normal
2101,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_642.mp4,normal
2102,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1086.mp4,normal
2103,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_722.mp4,normal
2104,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_613.mp4,normal
2105,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_930.mp4,normal
2106,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1199.mp4,normal
2107,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1159.mp4,normal
2108,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_755.mp4,normal
2109,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_949.mp4,normal
2110,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_123.mp4,normal
2111,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_959.mp4,normal
2112,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_578.mp4,normal
2113,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_815.mp4,normal
2114,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_138.mp4,normal
2115,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_857.mp4,normal
2116,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1341.mp4,normal
2117,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_81.mp4,normal
2118,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_831.mp4,normal
2119,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1061.mp4,normal
2120,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_693.mp4,normal
2121,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_72.mp4,normal
2122,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_795.mp4,normal
2123,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_893.mp4,normal
2124,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_349.mp4,normal
2125,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_757.mp4,normal
2126,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1224.mp4,normal
2127,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_23.mp4,normal
2128,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1265.mp4,normal
2129,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1354.mp4,normal
2130,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_400.mp4,normal
2131,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_262.mp4,normal
2132,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1325.mp4,normal
2133,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_178.mp4,normal
2134,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_507.mp4,normal
2135,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1177.mp4,normal
2136,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1473.mp4,normal
2137,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1018.mp4,normal
2138,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_675.mp4,normal
2139,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_724.mp4,normal
2140,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_61.mp4,normal
2141,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_154.mp4,normal
2142,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_31.mp4,normal
2143,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_336.mp4,normal
2144,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_384.mp4,normal
2145,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1.mp4,normal
2146,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_79.mp4,normal
2147,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_407.mp4,normal
2148,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_799.mp4,normal
2149,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_107.mp4,normal
2150,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1431.mp4,normal
2151,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_502.mp4,normal
2152,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1408.mp4,normal
2153,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_650.mp4,normal
2154,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_6.mp4,normal
2155,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_425.mp4,normal
2156,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_326.mp4,normal
2157,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1075.mp4,normal
2158,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_153.mp4,normal
2159,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_840.mp4,normal
2160,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1486.mp4,normal
2161,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_223.mp4,normal
2162,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_65.mp4,normal
2163,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_490.mp4,normal
2164,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1358.mp4,normal
2165,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_76.mp4,normal
2166,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1023.mp4,normal
2167,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_890.mp4,normal
2168,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_899.mp4,normal
2169,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_16.mp4,normal
2170,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_291.mp4,normal
2171,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_912.mp4,normal
2172,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_489.mp4,normal
2173,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1491.mp4,normal
2174,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_390.mp4,normal
2175,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_771.mp4,normal
2176,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1274.mp4,normal
2177,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_369.mp4,normal
2178,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_600.mp4,normal
2179,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_450.mp4,normal
2180,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1122.mp4,normal
2181,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_867.mp4,normal
2182,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_22.mp4,normal
2183,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_250.mp4,normal
2184,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1011.mp4,normal
2185,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_926.mp4,normal
2186,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1165.mp4,normal
2187,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1063.mp4,normal
2188,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_303.mp4,normal
2189,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1205.mp4,normal
2190,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_842.mp4,normal
2191,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1176.mp4,normal
2192,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_93.mp4,normal
2193,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_685.mp4,normal
2194,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_813.mp4,normal
2195,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_386.mp4,normal
2196,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_974.mp4,normal
2197,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_125.mp4,normal
2198,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1168.mp4,normal
2199,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1124.mp4,normal
2200,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_674.mp4,normal
2201,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1070.mp4,normal
2202,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_74.mp4,normal
2203,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1074.mp4,normal
2204,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_67.mp4,normal
2205,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_812.mp4,normal
2206,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_678.mp4,normal
2207,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_751.mp4,normal
2208,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_635.mp4,normal
